id,name,hospital_name,expert,postal,street_address,phone_number,address_x,address_y,congestion,possible,url
83,鈴木 稔,鈴木病院,外科,817-1533,長崎県対馬市上県町志多留,080-1916-4492,129.22643,34.54611,0.521429366983517,1,https://okada.jp/
84,山田 治,山田医院,内科,958-0214,新潟県村上市板屋越,59-2433-0133,139.51207,38.32152,0.33280390497453405,0,http://www.nishimura.com/
85,近藤 洋介,近藤クリニック,外科,258-0021,神奈川県足柄上郡開成町吉田島,090-6664-2808,139.12909,35.33598,0.6773649202725998,1,https://www.yamamoto.org/
86,阿部 智也,阿部病院,耳鼻科,672-0102,兵庫県姫路市家島町宮,090-9550-9541,134.59352,34.67975,0.15639432464765157,1,http://www.murakami.com/
87,阿部 桃子,阿部医院,眼科,969-4624,福島県耶麻郡西会津町新郷三河小前沢,090-9930-8754,139.68234,37.61855,0.9015515251028493,0,https://www.inoue.com/
88,橋本 直人,橋本クリニック,内科,771-0375,徳島県鳴門市北灘町鳥ケ丸,090-2305-5478,134.50426,34.29724,0.7446380514921447,1,https://yamada.com/
89,鈴木 くみ子,鈴木病院,内科,518-0212,三重県伊賀市福川,070-4347-5927,136.21916,34.6573,0.16163136433462555,1,http://www.saito.com/
90,阿部 くみ子,阿部医院,外科,408-0103,山梨県北杜市須玉町江草,070-8743-7611,138.47042,35.83266,0.1793035084536958,1,http://www.yamada.org/
91,斎藤 美加子,斎藤クリニック,内科,683-0102,鳥取県米子市和田町,080-0543-6670,133.27201,35.48189,0.28638603882616354,0,http://hashimoto.org/
92,藤原 翼,藤原病院,外科,919-1451,福井県三方上中郡若狭町常神,090-5995-9142,135.81936,35.69988,0.5620881387287454,1,https://www.watanabe.net/
93,吉田 幹,吉田医院,耳鼻科,699-3762,島根県益田市小浜町,03-2182-9600,131.69752,34.77063,0.7722273386871871,1,https://aoki.jp/
94,太田 春香,太田クリニック,眼科,640-8305,和歌山県和歌山市栗栖,090-7205-3880,135.22719,34.23954,0.2503040007717974,0,http://www.sato.com/
95,村上 七夏,村上病院,内科,969-5332,福島県南会津郡下郷町中妻新田,080-6247-1262,139.88125,37.2638,0.048476216615214174,1,https://ikeda.jp/
96,遠藤 聡太郎,遠藤医院,内科,929-1705,石川県鹿島郡中能登町花見月,070-2410-9393,136.85969,36.98948,0.1274622013352652,1,https://www.fukuda.jp/
97,中村 桃子,中村クリニック,外科,699-5305,島根県鹿足郡吉賀町柿木村下須,090-4541-7972,131.85598,34.47119,0.2549817341820686,1,https://www.kobayashi.net/
98,山崎 あすか,山崎病院,内科,718-0006,岡山県新見市足立,94-9654-1813,133.37547,35.02983,0.4344840047244809,0,http://www.yamada.com/
99,山本 健一,山本医院,外科,762-0013,香川県坂出市王越町乃生,070-2645-8361,133.88426,34.40102,0.31383350393606124,1,http://ishikawa.jp/
100,田中 裕美子,田中クリニック,耳鼻科,950-1305,新潟県新潟市南区大別當,28-4516-0175,138.99744,37.71372,0.7240265264214709,1,http://www.matsumoto.com/
101,中村 結衣,中村病院,眼科,100-0102,東京都大島町岡田平浜,03-8591-1099,139.31277,34.82678,0.006265535571756353,0,https://www.yamada.jp/
102,藤井 美加子,藤井医院,内科,376-0042,群馬県桐生市堤町二丁目,74-5812-7499,139.32261,36.42297,0.4903410787448941,1,https://kato.net/
103,村上 幹,村上クリニック,内科,740-1202,山口県岩国市美和町北中山,080-0645-3933,132.09971,34.31164,0.5244563393767301,1,http://ikeda.jp/
104,松田 健一,松田病院,外科,729-5723,広島県庄原市西城町平子,06-2645-1091,133.12791,34.89737,0.48019919589003834,1,https://takahashi.jp/
105,高橋 真綾,高橋医院,内科,917-0101,福井県小浜市田烏,090-9177-3558,135.82405,35.53681,0.07928808376154206,0,http://yamazaki.net/
106,佐藤 七夏,佐藤クリニック,外科,376-0145,群馬県桐生市黒保根町上田沢,65-1915-8193,139.28727,36.54864,0.6724385697471355,1,https://www.sasaki.org/
107,後藤 加奈,後藤病院,耳鼻科,726-0036,広島県府中市河面町,27-3990-6704,133.18783,34.5724,0.6664989908914901,1,https://saito.net/
108,斉藤 稔,斉藤医院,眼科,649-3631,和歌山県東牟婁郡串本町樫野,080-9935-6261,135.90882,33.4635,0.6212954212498446,0,https://www.sato.jp/
109,木村 七夏,木村クリニック,内科,322-0306,栃木県鹿沼市中粟野,04-5874-8794,139.59444,36.54364,0.6346064017415531,1,http://www.kobayashi.net/
110,山本 加奈,山本病院,内科,966-0103,福島県喜多方市熱塩加納町加納,090-6358-7266,139.8273,37.7833,0.7274676861701916,1,http://tanaka.net/
111,中村 稔,中村医院,外科,949-3379,新潟県上越市柿崎区平沢,090-6187-0636,138.44366,37.27551,0.9217803064602234,1,https://ishii.com/
112,井上 康弘,井上クリニック,内科,384-2309,長野県北佐久郡立科町芦田八ケ野（その他）,090-3892-4978,138.29724,36.1226,0.09584214427054905,0,http://hashimoto.com/
113,遠藤 知実,遠藤病院,外科,400-0514,山梨県南巨摩郡富士川町平林,080-6016-8146,138.36126,35.59573,0.15265675285228852,1,https://suzuki.jp/
114,藤原 真綾,藤原医院,耳鼻科,949-1207,新潟県糸魚川市吹原,090-3277-0757,137.99963,37.02987,0.7911472386493513,1,https://kobayashi.net/
115,木村 加奈,木村クリニック,眼科,781-3624,高知県長岡郡本山町七戸,080-0036-4489,133.5738,33.83806,0.22801230581037446,0,https://yoshida.net/
116,橋本 淳,橋本病院,内科,384-2305,長野県北佐久郡立科町芦田,070-9894-8016,138.30607,36.25505,0.7284435307325691,1,http://www.aoki.com/
117,斎藤 裕美子,斎藤医院,内科,913-0065,福井県坂井市三国町崎,98-7040-0597,136.15481,36.29939,0.8033491220533227,1,http://www.takahashi.com/
118,鈴木 花子,鈴木クリニック,外科,690-0402,島根県松江市島根町大芦,080-6639-6124,133.06699,35.5431,0.4105586499613403,1,http://yamada.jp/
119,伊藤 淳,伊藤病院,内科,945-0855,新潟県柏崎市鯨波三丁目,27-3283-0477,138.44942,37.39298,0.10499041197955539,0,https://inoue.com/
120,山田 裕太,山田医院,外科,785-0642,高知県高岡郡檮原町松谷,58-6155-4618,132.86189,33.41384,0.7945007600657914,1,http://www.kobayashi.net/
121,佐藤 くみ子,佐藤クリニック,耳鼻科,952-3434,新潟県佐渡市羽二生,070-1814-8039,138.53677,38.05125,0.10599360118388335,1,https://sato.com/
122,藤井 翔太,藤井病院,眼科,692-0403,島根県安来市広瀬町富田,080-9459-7213,133.18733,35.34876,0.545212816243165,0,https://nishimura.com/
123,佐藤 直人,佐藤医院,内科,699-3217,島根県浜田市三隅町黒沢,090-2246-4099,132.03085,34.76012,0.09580960943534333,1,http://matsumoto.jp/
124,田中 太一,田中クリニック,内科,509-4264,岐阜県飛騨市古川町平岩,070-8769-3649,137.15933,36.2324,0.3994877616831819,1,http://suzuki.org/
125,佐藤 真綾,佐藤病院,外科,912-0000,福井県大野市面谷,090-6240-4976,136.74568,35.84124,0.9748105671412765,1,https://shimizu.jp/
126,鈴木 翼,鈴木医院,内科,949-5408,新潟県長岡市越路中沢,070-1832-3088,138.79074,37.4064,0.9658423113551702,0,http://www.sakamoto.jp/
127,渡辺 智也,渡辺クリニック,外科,418-0108,静岡県富士宮市猪之頭,20-7218-9176,138.53594,35.34525,0.9822427228456619,1,http://miura.jp/
128,加藤 結衣,加藤病院,耳鼻科,997-0412,山形県鶴岡市本郷,090-9902-2436,139.81379,38.59278,0.47431224081319534,1,https://www.watanabe.jp/
129,岡本 里佳,岡本医院,眼科,650-0047,兵庫県神戸市中央区港島南町三丁目,070-7179-6497,135.20481,34.65902,0.6441291060750582,0,http://takahashi.jp/
130,鈴木 康弘,鈴木クリニック,内科,920-1323,石川県金沢市下鴛原町,080-2658-0865,136.71534,36.4936,0.07833793705137848,1,https://sasaki.jp/
131,伊藤 太郎,伊藤病院,内科,709-0825,岡山県赤磐市馬屋,080-4495-6747,133.99455,34.73936,0.16270035046775322,1,https://www.hayashi.jp/
132,佐藤 智也,佐藤医院,外科,436-0101,静岡県掛川市上西之谷,79-3114-1318,137.9936,34.879,0.937931792417359,1,https://fujita.com/
133,伊藤 裕樹,伊藤クリニック,内科,100-1301,東京都御蔵島村村,070-0848-6837,139.52433,33.94539,0.172074689232933,0,https://fukuda.com/
134,加藤 修平,加藤病院,外科,915-0831,福井県越前市日野美一丁目,080-3772-8169,136.15355,35.89585,0.3936550088404792,1,http://yamamoto.jp/
135,渡辺 明美,渡辺医院,耳鼻科,384-1104,長野県南佐久郡小海町稲子,090-2466-7716,138.41359,36.00679,0.963814147318817,1,https://endo.jp/
136,山本 幹,山本クリニック,眼科,689-5543,鳥取県日野郡日南町笠木,26-3129-3330,133.19983,35.16496,0.9335088897517241,0,http://yamada.jp/
137,井上 拓真,井上病院,内科,999-7461,山形県鶴岡市堅苔沢,12-2068-6688,139.5558,38.73076,0.4072990789164296,1,https://goto.com/
138,三浦 陽子,三浦医院,内科,408-0101,山梨県北杜市須玉町小尾,090-0329-4042,138.53947,35.88425,0.25349785873638664,1,http://watanabe.com/
139,鈴木 拓真,鈴木クリニック,外科,506-1154,岐阜県飛騨市神岡町伏方,090-2050-6138,137.22922,36.31051,0.22002387594540473,1,https://www.takahashi.jp/
140,佐藤 治,佐藤病院,内科,952-3204,新潟県佐渡市藻浦,080-2266-2512,138.54693,38.40367,0.29995819804121104,0,http://kimura.com/
141,山田 洋介,山田医院,外科,949-1706,新潟県上越市茶屋ケ原,50-3237-1856,138.07564,37.26746,0.6116340630861221,1,http://www.takahashi.jp/
142,山本 真綾,山本クリニック,耳鼻科,849-1602,佐賀県藤津郡太良町多良堤ノ内,090-1630-6115,130.19282,33.03697,0.525664790951908,1,http://www.yamashita.jp/
143,木村 浩,木村病院,眼科,967-0532,福島県南会津郡檜枝岐村尾瀬沼,090-4052-5653,139.27201,37.04654,0.45840972616295206,0,https://yamada.jp/
144,佐藤 知実,佐藤医院,内科,644-0045,和歌山県日高郡美浜町三尾,090-1815-8296,135.03492,33.85099,0.943509239465441,1,https://sasaki.org/
145,森 涼平,森クリニック,内科,295-0104,千葉県南房総市白浜町根本,080-9316-5700,139.85959,34.82396,0.7345997062463383,1,https://www.matsumoto.jp/
146,清水 香織,清水病院,外科,714-1212,岡山県小田郡矢掛町横谷,080-9819-4351,133.63262,34.61151,0.5994635589091583,1,http://fujita.org/
147,山口 浩,山口医院,内科,934-0023,富山県射水市海王町,080-5329-1904,137.10246,36.78069,0.5793460853990049,0,http://ogawa.jp/
148,佐藤 涼平,佐藤クリニック,外科,259-1203,神奈川県平塚市下吉沢,92-3762-6912,139.27989,35.33246,0.21290231997889242,1,http://fujita.org/
149,渡辺 春香,渡辺病院,耳鼻科,798-0098,愛媛県宇和島市蛤,080-6331-9975,132.53737,33.22488,0.4628586199876099,1,http://ogawa.com/
150,山本 春香,山本医院,眼科,696-0131,島根県邑智郡邑南町高水,090-3095-8095,132.4579,34.84725,0.5978375606561913,0,https://endo.com/
151,佐藤 千代,佐藤クリニック,内科,750-0446,山口県下関市豊田町高山,090-8291-4080,131.07348,34.16787,0.5680505846460024,1,http://suzuki.com/
152,林 太一,林病院,内科,506-1217,岐阜県飛騨市神岡町二ツ屋,50-1906-8556,137.28136,36.37325,0.6276171497126908,1,http://www.inoue.com/
153,佐藤 幹,佐藤医院,外科,817-1533,長崎県対馬市上県町志多留,070-6954-4773,129.26672,34.60431,0.16530634544489298,1,https://fujita.jp/
154,渡辺 あすか,渡辺クリニック,内科,761-0446,香川県高松市東植田町,53-6286-0358,134.08894,34.23765,0.629965352882922,0,https://www.sato.jp/
155,村上 花子,村上病院,外科,779-4307,徳島県美馬郡つるぎ町一宇（その他）,070-0035-2129,134.11138,33.881,0.26341424087696585,1,http://kondo.com/
156,松田 直子,松田医院,耳鼻科,849-4164,佐賀県西松浦郡有田町仏ノ原,090-1220-3630,129.8515,33.20109,0.215389080529243,1,https://suzuki.jp/
157,佐藤 涼平,佐藤クリニック,眼科,437-1424,静岡県掛川市浜野,090-7397-2644,138.01321,34.56993,0.3987128212662078,0,http://watanabe.com/
158,小林 直子,小林病院,内科,491-0046,愛知県一宮市天王二丁目,090-7781-6754,136.79366,35.30971,0.646654854450786,1,http://www.okamoto.org/
159,伊藤 くみ子,伊藤医院,内科,877-1222,大分県日田市小河内町,59-2038-5453,131.0058,33.35258,0.2776674355262907,1,https://www.watanabe.jp/
160,藤井 京助,藤井クリニック,外科,428-0311,静岡県榛原郡川根本町元藤川,53-3123-3915,138.08583,35.09094,0.3966762822478016,1,http://yamashita.jp/
161,高橋 真綾,高橋病院,内科,958-0211,新潟県村上市高根,070-8323-2753,139.6956,38.35041,0.4370792019481915,0,http://www.nakagawa.com/
162,中島 真綾,中島医院,外科,425-0055,静岡県焼津市道原,080-3139-3325,138.30481,34.83492,0.04376849470517452,1,https://murakami.com/
163,三浦 香織,三浦クリニック,耳鼻科,649-0306,和歌山県有田市初島町浜,70-3536-4045,135.08796,34.12767,0.5147330574038079,1,https://suzuki.com/
164,渡辺 太一,渡辺病院,眼科,771-4100,徳島県名東郡佐那河内村（その他）,84-5375-8526,134.45508,33.99926,0.09373452913510538,0,http://watanabe.com/
165,石井 太一,石井医院,内科,399-3502,長野県下伊那郡大鹿村大河原,090-2777-6676,138.08491,35.49896,0.5709268769333183,1,https://watanabe.jp/
166,中村 くみ子,中村クリニック,内科,781-5622,高知県香南市夜須町手結山,070-8431-4104,133.7679,33.51825,0.23641952448363757,1,http://okada.net/
167,渡辺 舞,渡辺病院,外科,506-1434,岐阜県高山市奥飛騨温泉郷福地,080-6412-8714,137.56915,36.2199,0.4857013889176932,1,https://takahashi.net/
168,中島 陽一,中島医院,内科,100-0402,東京都新島村本村四丁目,070-7682-4505,139.31532,34.34409,0.35297826973950497,0,http://nakagawa.org/
169,佐藤 太一,佐藤クリニック,外科,699-2511,島根県大田市温泉津町小浜,090-5942-3486,132.34428,35.08516,0.7977027632544952,1,http://hayashi.org/
170,伊藤 春香,伊藤病院,耳鼻科,959-3224,新潟県岩船郡関川村聞出,070-5076-5634,139.61375,38.0956,0.6872218118808197,1,https://yoshida.jp/
171,福田 晃,福田医院,眼科,386-0601,長野県小県郡長和町大門,090-0683-6597,138.26586,36.23837,0.8885900826701989,0,https://www.kimura.jp/
172,佐藤 聡太郎,佐藤クリニック,内科,399-1200,長野県下伊那郡天龍村（その他）,090-3210-9665,137.80941,35.26308,0.7849734306976623,1,https://watanabe.com/
