id,name,hospital_name,expert,postal,street_address,phone_number,address_x,address_y,congestion,possible,url
131,伊藤 太郎,伊藤病院,内科,709-0825,岡山県赤磐市馬屋,080-4495-6747,133.99455,34.73936,0.16270035046775322,1,https://www.hayashi.jp/
137,井上 拓真,井上病院,内科,999-7461,山形県鶴岡市堅苔沢,12-2068-6688,139.5558,38.73076,0.4072990789164296,1,https://goto.com/
138,三浦 陽子,三浦医院,内科,408-0101,山梨県北杜市須玉町小尾,090-0329-4042,138.53947,35.88425,0.25349785873638664,1,http://watanabe.com/
144,佐藤 知実,佐藤医院,内科,644-0045,和歌山県日高郡美浜町三尾,090-1815-8296,135.03492,33.85099,0.943509239465441,1,https://sasaki.org/
145,森 涼平,森クリニック,内科,295-0104,千葉県南房総市白浜町根本,080-9316-5700,139.85959,34.82396,0.7345997062463383,1,https://www.matsumoto.jp/
151,佐藤 千代,佐藤クリニック,内科,750-0446,山口県下関市豊田町高山,090-8291-4080,131.07348000000002,34.16787,0.5680505846460024,1,http://suzuki.com/
152,林 太一,林病院,内科,506-1217,岐阜県飛騨市神岡町二ツ屋,50-1906-8556,137.28136,36.37325,0.6276171497126908,1,http://www.inoue.com/
158,小林 直子,小林病院,内科,491-0046,愛知県一宮市天王二丁目,090-7781-6754,136.79366000000002,35.309709999999995,0.6466548544507861,1,http://www.okamoto.org/
159,伊藤 くみ子,伊藤医院,内科,877-1222,大分県日田市小河内町,59-2038-5453,131.0058,33.352579999999996,0.2776674355262907,1,https://www.watanabe.jp/
165,石井 太一,石井医院,内科,399-3502,長野県下伊那郡大鹿村大河原,090-2777-6676,138.08491,35.49896,0.5709268769333183,1,https://watanabe.jp/
166,中村 くみ子,中村クリニック,内科,781-5622,高知県香南市夜須町手結山,070-8431-4104,133.7679,33.51825,0.2364195244836376,1,http://okada.net/
172,佐藤 聡太郎,佐藤クリニック,内科,399-1200,長野県下伊那郡天龍村（その他）,090-3210-9665,137.80941,35.26308,0.7849734306976623,1,https://watanabe.com/
173,中村 知実,中村病院,内科,296-0231,千葉県鴨川市釜沼,77-0507-3438,139.98391999999998,35.1465,0.7724972155645932,1,http://www.yamazaki.org/
179,村上 裕美子,村上病院,内科,769-2702,香川県東かがわ市松原,070-2649-4236,134.45471,34.28844,0.6743983675258394,1,http://www.inoue.net/
180,渡辺 さゆり,渡辺医院,内科,940-2501,新潟県長岡市寺泊野積,080-5951-5759,138.74908,37.6868,0.1022920335235732,1,https://yoshida.com/
186,加藤 太一,加藤医院,内科,819-1641,福岡県糸島市二丈吉井,090-3878-4171,130.06685,33.529709999999994,0.7032598710686266,1,https://takahashi.jp/
187,吉田 美加子,吉田クリニック,内科,781-4221,高知県香美市香北町白川,070-7724-0155,133.74918,33.64685,0.10799971587096158,1,https://www.nakamura.com/
193,石川 学,石川クリニック,内科,416-0946,静岡県富士市五貫島,74-9960-5758,138.66568,35.101290000000006,0.6249445703328385,1,http://www.yamamoto.com/
194,伊藤 英樹,伊藤病院,内科,509-3505,岐阜県高山市一之宮町,080-0216-6440,137.22002,36.080659999999995,0.3444512853538818,1,http://yamada.jp/
200,山田 美加子,山田病院,内科,967-0528,福島県南会津郡檜枝岐村葭ヶ平,070-4732-8392,139.31436000000002,37.1501,0.2382450335408209,1,https://www.nishimura.net/
201,佐々木 治,佐々木医院,内科,937-0000,富山県魚津市古鹿熊,89-5232-6306,137.46636999999998,36.75805,0.6474570430497825,1,http://www.takahashi.jp/
207,藤田 真綾,藤田医院,内科,656-0961,兵庫県南あわじ市沼島,080-2491-8145,134.89373999999998,34.16418,0.2329856610413267,1,https://sasaki.jp/
208,橋本 千代,橋本クリニック,内科,869-2704,熊本県阿蘇郡産山村田尻,19-9294-8158,131.1709,33.00658,0.4111283288183176,1,http://ota.org/
214,佐藤 さゆり,佐藤クリニック,内科,769-0318,香川県仲多度郡まんのう町山脇,070-3575-9666,133.81528,34.11841,0.9030592678079068,1,http://www.tanaka.jp/
215,中島 春香,中島病院,内科,699-3222,島根県浜田市三隅町折居,090-3744-1216,131.93401,34.83927,0.58441889816046,1,https://www.yamada.com/
221,鈴木 春香,鈴木病院,内科,791-4323,愛媛県松山市二神,090-9879-1912,132.48643,33.8602,0.4899397413568332,1,https://yamada.jp/
222,田中 里佳,田中医院,内科,946-0031,新潟県魚沼市原虫野,99-1358-4115,138.96559,37.19872,0.524816101856289,1,http://takahashi.com/
228,青木 裕樹,青木医院,内科,436-0117,静岡県掛川市幡鎌,080-1680-3708,137.94922,34.81838,0.5659080346590739,1,https://www.hayashi.com/
229,小川 明美,小川クリニック,内科,669-2462,兵庫県丹波篠山市真南条上,090-6377-4764,135.20668999999998,35.03905,0.8646623205019485,1,http://saito.com/
235,吉田 陽子,吉田クリニック,内科,969-6273,福島県大沼郡会津美里町八木沢萬七沢,99-2922-7655,139.7969,37.474509999999995,0.10021385920563343,1,http://www.sasaki.org/
236,松本 結衣,松本病院,内科,959-4535,新潟県東蒲原郡阿賀町神谷甲,08-3201-1360,139.40371000000002,37.60298,0.635361897779747,1,https://hayashi.jp/
242,伊藤 里佳,伊藤病院,内科,371-0811,群馬県前橋市朝倉町三丁目,070-5811-9541,139.09383,36.3671,0.096220018700096,1,http://www.yamada.org/
243,遠藤 結衣,遠藤医院,内科,831-0045,福岡県大川市大野島,080-4734-6355,130.34955,33.19763,0.036105404858608914,1,https://www.kondo.com/
249,山崎 洋介,山崎医院,内科,930-0944,富山県富山市開発,56-3848-5351,137.25,36.63357,0.6430591444566915,1,http://www.suzuki.jp/
250,松本 裕太,松本クリニック,内科,746-0019,山口県周南市臨海町,090-6318-0788,131.7422,34.05815,0.8960827964541584,1,https://kimura.com/
256,高橋 千代,高橋クリニック,内科,509-0238,岐阜県可児市大森,94-7350-2146,137.07594,35.39933,0.2651331901071211,1,http://yamamoto.jp/
257,渡辺 健一,渡辺病院,内科,872-1501,大分県東国東郡姫島村稲積,05-0016-9243,131.75823,33.7648,0.09813748490248908,1,http://www.kobayashi.jp/
263,山崎 香織,山崎病院,内科,438-0807,静岡県磐田市富里,090-1491-5475,137.82641,34.754529999999995,0.09689698145143366,1,http://yoshida.jp/
264,吉田 直子,吉田医院,内科,270-0157,千葉県流山市平和台三丁目,090-5251-3031,139.90336000000002,35.85013,0.024785901678076816,1,http://nakajima.net/
270,山田 知実,山田医院,内科,501-5303,岐阜県郡上市高鷲町大鷲,080-8454-8523,136.90061,35.95176,0.7450554498705918,1,http://www.yamamoto.jp/
271,林 翔太,林クリニック,内科,781-6401,高知県安芸郡奈半利町甲,090-7387-4022,133.96431,33.34395,0.9068800251762976,1,http://tanaka.com/
277,小川 千代,小川クリニック,内科,437-0203,静岡県周智郡森町鍛冶島,68-2405-3988,137.9641,34.89869,0.5574623304607753,1,https://www.suzuki.jp/
278,藤田 学,藤田病院,内科,781-2323,高知県吾川郡いの町小川樅ノ木山,23-5505-8752,133.23619,33.68598,0.9077141447105322,1,https://suzuki.com/
284,高橋 美加子,高橋病院,内科,514-2101,三重県津市美里町高座原,070-3474-8706,136.3966,34.75229,0.2113957887889736,1,https://www.sato.jp/
285,山田 健一,山田医院,内科,370-1402,群馬県藤岡市譲原,090-5821-0004,139.0229,36.14797,0.9524418389990352,1,https://www.suzuki.com/
291,山口 幹,山口医院,内科,649-2612,和歌山県西牟婁郡すさみ町口和深,080-5735-4647,135.46808000000001,33.49866,0.6272272745382451,1,https://yamashita.jp/
292,吉田 浩,吉田クリニック,内科,957-0333,新潟県新発田市田貝,080-7112-1827,139.46188999999998,37.91251,0.6627185283252838,1,http://www.hasegawa.jp/
298,山口 加奈,山口クリニック,内科,508-0101,岐阜県中津川市苗木,090-0750-8504,137.49294,35.53781,0.4843108307761752,1,https://yamamoto.net/
299,佐藤 京助,佐藤病院,内科,811-5105,長崎県壱岐市郷ノ浦町小牧西触,080-7391-3772,129.65434,33.786640000000006,0.0786391877077458,1,http://www.tanaka.jp/
305,山口 明美,山口病院,内科,382-0000,長野県須坂市八町,080-2429-2951,138.31054,36.62445,0.5332629674667044,1,https://sato.org/
306,藤田 直人,藤田医院,内科,637-1661,奈良県吉野郡十津川村重里,090-8957-8344,135.74676000000002,33.956959999999995,0.8810000992640815,1,http://www.okamoto.com/
312,福田 篤司,福田医院,内科,778-0104,徳島県三好市西祖谷山村榎,090-8739-8949,133.78091,33.863170000000004,0.7070431636916444,1,https://www.kato.jp/
313,渡辺 桃子,渡辺クリニック,内科,739-0303,広島県広島市安芸区上瀬野南一丁目,080-1132-9196,132.61551,34.4126,0.2589889889070396,1,http://ikeda.jp/
319,加藤 陽一,加藤クリニック,内科,742-2922,山口県大島郡周防大島町沖家室島,090-6235-6228,132.38273999999998,33.802240000000005,0.3961060190700521,1,https://sato.net/
320,橋本 さゆり,橋本病院,内科,529-0708,滋賀県長浜市西浅井町沓掛,090-7151-8667,136.12233,35.54459,0.323714852466102,1,https://www.ikeda.com/
326,遠藤 花子,遠藤病院,内科,794-2500,愛媛県越智郡上島町（その他）,090-4728-3416,133.41808999999998,34.21739,0.8700715464599665,1,https://www.yoshida.com/
327,池田 さゆり,池田医院,内科,680-0405,鳥取県八頭郡八頭町隼郡家,00-2161-6597,134.26404,35.39335,0.8966973602569811,1,https://www.takahashi.org/
333,福田 英樹,福田医院,内科,952-0623,新潟県佐渡市田野浦,070-7079-5235,138.21753,37.84552,0.4389264054062351,1,http://ikeda.net/
334,斎藤 聡太郎,斎藤クリニック,内科,729-3423,広島県府中市上下町矢野,47-9759-2718,133.08064,34.66408,0.3222121992322033,1,https://www.kobayashi.net/
340,田中 千代,田中クリニック,内科,197-0822,東京都あきる野市小川東一丁目,070-7072-2978,139.3263,35.714220000000005,0.6653795488172737,1,https://www.hasegawa.jp/
341,遠藤 治,遠藤病院,内科,928-0055,石川県輪島市上大沢町,63-8041-6618,136.77087,37.39311,0.5420215193196384,1,https://okamoto.jp/
347,前田 稔,前田病院,内科,683-0254,鳥取県米子市別所,080-5800-1674,133.37823,35.3875,0.7490426654498796,1,http://www.abe.net/
348,中村 稔,中村医院,内科,849-5124,佐賀県唐津市浜玉町山瀬,090-7624-4837,130.07065,33.3874,0.1829692140709529,1,https://matsumoto.jp/
354,中島 真綾,中島医院,内科,484-0006,愛知県犬山市八曽,070-5158-2044,137.01889,35.36054,0.3525054940242057,1,http://hasegawa.jp/
355,加藤 美加子,加藤クリニック,内科,100-1301,東京都御蔵島村川田,090-9460-0890,139.66808999999998,33.91148,0.8785770258553002,1,http://www.sakamoto.jp/
361,池田 洋介,池田クリニック,内科,959-4303,新潟県東蒲原郡阿賀町日出谷甲,090-2324-0113,139.55285,37.79785,0.6763972099537633,1,http://www.kobayashi.jp/
362,鈴木 洋介,鈴木病院,内科,759-5332,山口県下関市豊北町角島,080-9309-2235,130.84111000000001,34.328559999999996,0.047076529529470834,1,http://www.tanaka.com/
368,小林 幹,小林病院,内科,699-5302,島根県鹿足郡吉賀町柿木村福川,070-9098-4766,131.81356,34.41836,0.5987572261959869,1,http://www.fujita.com/
369,小林 直樹,小林医院,内科,939-2257,富山県富山市南花園町,070-8853-3031,137.20586,36.594190000000005,0.7912257803168049,1,http://www.suzuki.jp/
375,渡辺 千代,渡辺医院,内科,399-3804,長野県上伊那郡中川村四徳,090-0977-7293,138.00601,35.64008,0.16207557347898394,1,https://www.yamada.com/
376,田中 涼平,田中クリニック,内科,785-0635,高知県高岡郡檮原町川井,070-7133-0405,132.89768,33.35835,0.2749042702463649,1,http://www.takahashi.jp/
382,石川 美加子,石川クリニック,内科,789-0427,高知県長岡郡大豊町立川下名,070-7855-0977,133.69582,33.851440000000004,0.3137993922237843,1,https://murakami.com/
383,高橋 治,高橋病院,内科,737-1203,広島県呉市音戸町鰯浜二丁目,87-0837-5350,132.53513,34.1914,0.6356019938075721,1,https://sato.org/
389,青木 陽子,青木病院,内科,796-0816,愛媛県西宇和郡伊方町名取,090-9063-2606,132.20477,33.353790000000004,0.8657808850728951,1,https://shimizu.jp/
390,太田 くみ子,太田医院,内科,516-0102,三重県度会郡南伊勢町切原,090-4956-1075,136.73541,34.3707,0.6019496751491442,1,http://kobayashi.com/
396,三浦 太一,三浦医院,内科,959-3651,新潟県村上市芦谷,080-5720-7586,139.48182,38.449690000000004,0.995266525762856,1,https://saito.jp/
397,山崎 聡太郎,山崎クリニック,内科,948-0213,新潟県十日町市赤谷,090-2907-6768,138.69216,37.20349,0.3375443002243869,1,https://sato.com/
403,高橋 翼,高橋クリニック,内科,514-2111,三重県津市美里町平木,67-8158-8839,136.33438,34.75447,0.3469036798231079,1,http://sakamoto.org/
404,三浦 真綾,三浦病院,内科,638-0851,奈良県吉野郡大淀町岩壺,080-2010-3151,135.77478,34.40441,0.8050264060153575,1,http://sato.com/
410,斎藤 美加子,斎藤病院,内科,811-5312,長崎県壱岐市芦辺町諸吉南触,070-1042-3018,129.81579,33.78496,0.6726093254963438,1,https://www.watanabe.com/
411,渡辺 さゆり,渡辺医院,内科,649-2211,和歌山県西牟婁郡白浜町（番地）,090-9385-2221,135.31104,33.69037,0.14854457451876402,1,http://www.kimura.com/
417,小川 裕美子,小川医院,内科,797-1608,愛媛県大洲市河辺町北平,080-4791-0283,132.80946,33.52259,0.4675240550073414,1,http://www.suzuki.jp/
418,松本 和也,松本クリニック,内科,761-8064,香川県高松市上之町二丁目,86-7147-6208,134.04673,34.32053,0.961651241208236,1,https://www.watanabe.net/
424,佐藤 学,佐藤クリニック,内科,100-1212,東京都三宅島三宅村阿古,080-1074-4519,139.49005,34.04088,0.6682981184491987,1,https://miura.jp/
425,渡辺 くみ子,渡辺病院,内科,847-0317,佐賀県唐津市鎮西町加唐島,070-8103-6117,129.84801000000002,33.613240000000005,0.11846878208616818,1,http://ikeda.org/
431,林 淳,林病院,内科,959-4302,新潟県東蒲原郡阿賀町鹿瀬,090-8138-8183,139.4965,37.68074,0.08778849319181559,1,http://www.goto.jp/
432,佐藤 聡太郎,佐藤医院,内科,427-0033,静岡県島田市相賀,94-8879-7531,138.13783,34.884679999999996,0.6298299832456725,1,http://ishikawa.com/
438,中村 香織,中村医院,内科,381-4101,長野県長野市戸隠,070-4754-3889,138.11209,36.78584,0.05873756343434465,1,http://www.yoshida.jp/
439,田中 裕樹,田中クリニック,内科,917-0387,福井県大飯郡おおい町名田庄奥坂本,070-2814-6454,135.60446000000002,35.41818,0.8982802396714403,1,https://saito.com/
445,山本 加奈,山本クリニック,内科,624-0968,京都府舞鶴市上東,070-2058-8211,135.27336,35.450109999999995,0.4352411763068972,1,http://ogawa.jp/
446,吉田 結衣,吉田病院,内科,659-0036,兵庫県芦屋市涼風町,090-3173-6946,135.32592,34.683040000000005,0.667836958145056,1,https://ito.com/
452,岡田 千代,岡田病院,内科,421-1401,静岡県静岡市葵区大間,61-0826-3205,138.25156,35.12912,0.9747751938331741,1,http://yamamoto.com/
453,高橋 零,高橋医院,内科,506-1301,岐阜県高山市上宝町葛山,080-3252-7696,137.42602,36.26285,0.06592682760371837,1,http://murakami.com/
459,藤田 裕美子,藤田医院,内科,941-0021,新潟県糸魚川市東海,61-6182-4938,137.93466,37.04087,0.09438524545157156,1,https://miura.jp/
460,藤田 桃子,藤田クリニック,内科,819-0011,福岡県福岡市西区小呂島,090-8138-0906,129.94065,33.791059999999995,0.4368784140441917,1,http://www.fujita.net/
466,伊藤 春香,伊藤クリニック,内科,399-8305,長野県安曇野市穂高牧,41-2637-4184,137.78273000000002,36.35375,0.3407240499751453,1,http://suzuki.net/
467,橋本 直樹,橋本病院,内科,849-0403,佐賀県杵島郡白石町八平,070-8122-6137,130.19599,33.15057,0.5552271425005106,1,https://ikeda.net/
473,岡田 裕樹,岡田病院,内科,819-1336,福岡県糸島市志摩姫島,090-8467-3233,130.0305,33.61136,0.5482347781669512,1,https://www.yamada.jp/
474,山田 直子,山田医院,内科,519-5201,三重県南牟婁郡御浜町神木,080-6667-4709,136.01564,33.86132,0.6011611791658606,1,https://saito.jp/
480,阿部 舞,阿部医院,内科,720-2602,広島県福山市山野町山野,07-6541-7465,133.38523,34.667320000000004,0.1439071418835568,1,https://saito.jp/
481,福田 あすか,福田クリニック,内科,949-8317,新潟県中魚沼郡津南町大赤沢丁,090-5486-8901,138.64868,36.979659999999996,0.2574567745991048,1,http://sato.org/
487,渡辺 充,渡辺クリニック,内科,830-0064,福岡県久留米市荒木町藤田,93-2659-8718,130.51514,33.25323,0.8051400166912172,1,http://suzuki.net/
488,松本 零,松本病院,内科,769-2515,香川県東かがわ市町田,29-5083-5602,134.2971,34.2513,0.4103621333642854,1,https://fujita.jp/
494,太田 治,太田病院,内科,510-0225,三重県鈴鹿市若松東一丁目,070-3548-1351,136.70958000000002,34.81165,0.7823991630942031,1,http://nishimura.jp/
495,長谷川 亮介,長谷川医院,内科,399-5303,長野県木曽郡南木曽町田立,090-2141-1092,137.54155,35.67048,0.00811057904004564,1,http://www.suzuki.com/
501,高橋 直樹,高橋医院,内科,509-2613,岐阜県下呂市馬瀬井谷,070-2755-2173,137.14763,35.84579,0.7928772355889524,1,http://ogawa.jp/
502,伊藤 美加子,伊藤クリニック,内科,755-0002,山口県宇部市亀浦四丁目,080-1493-7617,131.36057,33.86764,0.3087912941243681,1,https://goto.jp/
508,小川 裕樹,小川クリニック,内科,630-2231,奈良県山辺郡山添村勝原,090-0012-9012,136.03749,34.64738,0.4233508010984299,1,https://www.yamamoto.jp/
509,岡本 治,岡本病院,内科,859-5534,長崎県平戸市小田町,090-0294-9946,129.39747,33.10915,0.7896497611445212,1,http://watanabe.jp/
515,石川 陽一,石川病院,内科,997-0621,山形県鶴岡市荒沢,070-1062-5319,139.88221000000001,38.415890000000005,0.1892624447043252,1,https://www.sato.jp/
516,佐藤 陽子,佐藤医院,内科,327-0104,栃木県佐野市赤見町,60-9077-2419,139.53695,36.34583,0.4722479410905418,1,http://ogawa.net/
522,田中 篤司,田中医院,内科,377-0412,群馬県吾妻郡中之条町栃窪,080-3311-8027,138.87778,36.65913,0.880096829105033,1,https://www.shimizu.jp/
523,渡辺 春香,渡辺クリニック,内科,840-0504,佐賀県佐賀市富士町苣木,090-0245-1406,130.18107,33.35067,0.037799048940692866,1,http://www.murakami.net/
529,田中 幹,田中クリニック,内科,777-0007,徳島県美馬市穴吹町古宮,070-3878-2539,134.16832,33.96123,0.0026915356552981162,1,http://suzuki.jp/
530,池田 舞,池田病院,内科,444-2201,愛知県豊田市坂上町,080-5064-6824,137.2858,35.05923,0.6726277624293826,1,https://www.suzuki.com/
536,中島 さゆり,中島病院,内科,731-0523,広島県安芸高田市吉田町山手,090-2050-3635,132.68075,34.65175,0.4344524293988474,1,https://www.yamazaki.com/
537,藤井 幹,藤井医院,内科,501-6038,岐阜県羽島郡笠松町東金池町,11-1132-0001,136.76824,35.37455,0.531797361934875,1,https://www.nakajima.org/
543,渡辺 和也,渡辺医院,内科,929-1705,石川県鹿島郡中能登町花見月,080-5655-4127,136.86127,36.999,0.6136854970018956,1,https://inoue.org/
544,中村 康弘,中村クリニック,内科,958-0211,新潟県村上市高根,080-9397-6149,139.61666,38.32956,0.06598129287470234,1,https://saito.net/
550,佐藤 香織,佐藤クリニック,内科,421-0300,静岡県榛原郡吉田町（その他）,080-2901-2270,138.23807,34.77156,0.6112908613545037,1,http://yamada.net/
551,村上 裕美子,村上病院,内科,940-0112,新潟県長岡市二日町,090-3845-4877,139.03915,37.51995,0.7519732104142902,1,http://www.inoue.com/
557,高橋 明美,高橋病院,内科,958-0061,新潟県岩船郡粟島浦村釜谷,070-1368-5382,139.23373,38.35518,0.5207970073585932,1,http://www.ito.com/
558,青木 真綾,青木医院,内科,958-0061,新潟県岩船郡粟島浦村日の見山,070-9193-6695,139.19899999999998,38.50357,0.5854458977813838,1,https://sato.com/
564,佐々木 篤司,佐々木医院,内科,959-4604,新潟県東蒲原郡阿賀町行地,080-1428-4332,139.44366000000002,37.74365,0.6387880963482813,1,https://yamamoto.net/
565,太田 里佳,太田クリニック,内科,794-2512,愛媛県越智郡上島町弓削狩尾,080-0685-2526,133.2297,34.25725,0.08478044795172357,1,https://sasaki.jp/
571,山口 智也,山口クリニック,内科,679-2131,兵庫県姫路市香寺町犬飼,080-5768-6233,134.73651,34.90278,0.6196936141459368,1,https://ishii.org/
572,中村 零,中村病院,内科,768-0104,香川県三豊市山本町神田,070-9832-5735,133.76716000000002,34.137809999999995,0.015763638479870834,1,https://www.sato.com/
578,佐々木 和也,佐々木病院,内科,441-1616,愛知県新城市井代,78-7434-9166,137.61438,34.95966,0.404808226700361,1,http://tanaka.com/
579,田中 くみ子,田中医院,内科,511-0432,三重県いなべ市北勢町東村,070-1523-1866,136.51371,35.1338,0.4886806204843438,1,https://www.yamaguchi.org/
585,斉藤 翼,斉藤医院,内科,692-0401,島根県安来市広瀬町石原,28-3998-7554,133.16673,35.39098,0.9438648162249986,1,https://saito.com/
586,伊藤 聡太郎,伊藤クリニック,内科,948-0211,新潟県十日町市大倉,66-0318-7019,138.72257,37.218920000000004,0.992201806911318,1,https://saito.com/
592,岡田 加奈,岡田クリニック,内科,685-0101,島根県隠岐郡隠岐の島町蔵田,070-7012-9004,133.17188000000002,36.233909999999995,0.4436012897976028,1,https://takahashi.org/
593,小林 智也,小林病院,内科,779-4406,徳島県美馬郡つるぎ町半田（その他）,070-7068-4874,133.98223000000002,33.98757,0.3078150521903472,1,https://yamaguchi.com/
599,小林 太一,小林病院,内科,959-1615,新潟県五泉市佐取,090-2655-4207,139.29276000000002,37.706759999999996,0.9368636392088132,1,http://www.ota.org/
600,山本 篤司,山本医院,内科,603-8326,京都府京都市北区北野下白梅町,080-2067-6279,135.72976,35.0273,0.6912828272560098,1,https://sasaki.jp/
